customer_id,acq_year,acq_month,first_channel,total_revenue,total_orders,is_repeat,ever_subscribed,first_disc_bin,first_order_pos,unique_handles,unique_flavor_skus,vtd_decile,finals_eligible,profit_proxy
7756049809663,2021,12,Direct / Organic,5.757575757575758,1,False,False,0%,False,0,1,D1,False,2.303030303030303
7756049875199,2021,12,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756049907967,2021,8,Direct / Organic,134.28787878787878,6,True,False,0%,False,0,1,D8,False,53.71515151515152
7756049940735,2020,4,Direct / Organic,173.36363636363637,6,True,False,0%,False,0,1,D8,False,69.34545454545456
7756049973503,2021,12,Direct / Organic,149.23636363636365,1,False,False,0%,False,0,1,D8,False,59.69454545454546
7756050006271,2021,12,Direct / Organic,5.757575757575758,1,False,False,0%,False,0,1,D1,False,2.303030303030303
7756050071807,2021,12,Direct / Organic,105.29090909090908,1,False,False,0%,False,0,1,D7,False,42.11636363636364
7756050104575,2021,12,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756050137343,2020,12,Direct / Organic,2340.428787878788,22,True,True,0%,False,5,14,D10,False,936.1715151515153
7756050235647,2021,12,Direct / Organic,76.0909090909091,1,False,False,0%,False,0,1,D6,False,30.436363636363637
7756050268415,2021,12,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756050301183,2021,12,Direct / Organic,5.757575757575758,1,False,False,0%,False,0,1,D1,False,2.303030303030303
7756050333951,2021,12,Direct / Organic,289.73333333333335,2,True,False,0%,False,2,3,D9,False,115.89333333333335
7756050366719,2021,12,Direct / Organic,2673.272727272727,1,False,False,0%,False,0,1,D10,False,1069.3090909090909
7756050399487,2021,2,Direct / Organic,836.1333333333333,4,True,False,0%,False,0,1,D10,False,334.4533333333334
7756050432255,2021,12,Direct / Organic,380.43636363636364,1,False,False,0%,False,0,1,D9,False,152.17454545454547
7756050465023,2021,10,Direct / Organic,131.20606060606062,2,True,False,0%,False,0,1,D8,False,52.48242424242425
7756050497791,2021,12,Direct / Organic,17.87878787878788,1,False,False,0%,False,0,1,D2,False,7.151515151515152
7756050530559,2020,6,Direct / Organic,138.97575757575757,2,True,False,0%,False,0,1,D8,False,55.59030303030303
7756050661631,2021,11,Direct / Organic,555.3909090909091,3,True,False,0%,False,0,1,D10,False,222.15636363636364
7756050727167,2021,12,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756050759935,2021,12,Direct / Organic,194.12727272727273,1,False,False,0%,False,0,1,D8,False,77.6509090909091
7756050792703,2021,12,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756050825471,2021,11,Direct / Organic,124.01212121212122,2,True,False,0%,False,0,1,D7,False,49.60484848484849
7756050858239,2021,2,Direct / Organic,745.2545454545455,4,True,False,0%,False,0,1,D10,False,298.1018181818182
7756050989311,2021,3,Direct / Organic,329.2878787878788,7,True,False,0%,False,0,1,D9,False,131.71515151515152
7756051022079,2021,4,Direct / Organic,3432.8454545454542,5,True,False,0%,False,0,1,D10,False,1373.1381818181817
7756051054847,2021,12,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756051185919,2021,12,Direct / Organic,165.0636363636364,1,False,False,0%,False,0,1,D8,False,66.02545454545456
7756051218687,2021,12,Direct / Organic,291.00909090909096,1,False,False,0%,False,0,1,D9,False,116.4036363636364
7756051251455,2021,12,Direct / Organic,57.49090909090909,1,False,False,0%,False,0,1,D5,False,22.99636363636364
7756051284223,2021,8,Direct / Organic,59.52424242424243,2,True,False,0%,False,0,1,D5,False,23.809696969696972
7756051316991,2021,12,Direct / Organic,23.93939393939394,1,False,False,0%,False,0,1,D3,False,9.575757575757576
7756051349759,2021,1,Direct / Organic,805.7575757575758,9,True,False,0%,False,2,4,D10,False,322.3030303030303
7756051382527,2021,8,Direct / Organic,2147.0969696969696,10,True,False,0%,False,0,1,D10,False,858.8387878787879
7756051415295,2021,12,Direct / Organic,103.69090909090909,2,True,False,0%,False,1,3,D7,False,41.47636363636364
7756051448063,2021,12,Direct / Organic,234.5212121212121,2,True,False,0%,False,0,1,D9,False,93.80848484848485
7756051513599,2021,12,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756051546367,2021,12,Direct / Organic,17.87878787878788,1,False,False,0%,False,0,1,D2,False,7.151515151515152
7756051579135,2021,12,Direct / Organic,53.98787878787879,1,False,False,0%,False,0,1,D5,False,21.595151515151517
7756051644671,2021,12,Direct / Organic,21.024242424242424,1,False,False,0%,False,0,1,D2,False,8.40969696969697
7756051775743,2021,12,Direct / Organic,43.63636363636364,2,True,False,0%,False,0,1,D4,False,17.454545454545457
7756051808511,2021,4,Direct / Organic,138.15151515151516,4,True,False,0%,False,0,1,D8,False,55.260606060606065
7756051939583,2021,11,Direct / Organic,140.96969696969697,2,True,False,0%,False,0,1,D8,False,56.38787878787879
7756052005119,2021,12,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756052103423,2021,12,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756052136191,2021,12,Direct / Organic,148.87878787878788,2,True,False,0%,False,0,2,D8,False,59.551515151515154
7756052234495,2021,11,Direct / Organic,543.5636363636363,2,True,False,0%,False,0,1,D10,False,217.42545454545453
7756052398335,2021,12,Direct / Organic,78.79333333333334,2,True,True,0%,False,2,3,D6,False,31.517333333333337
7756052431103,2021,12,Direct / Organic,364.0909090909091,1,False,False,0%,False,0,1,D9,False,145.63636363636365
7756052463871,2020,3,Direct / Organic,1189.1636363636364,5,True,False,0%,False,0,1,D10,False,475.6654545454546
7756052693247,2021,12,Direct / Organic,37.63636363636364,2,True,False,0%,False,0,1,D4,False,15.054545454545456
7756052726015,2021,12,Direct / Organic,686.1818181818181,2,True,False,0%,False,0,1,D10,False,274.47272727272724
7756052791551,2020,11,Direct / Organic,136.06363636363636,4,True,False,0%,False,0,1,D8,False,54.42545454545455
7756052857087,2021,12,Direct / Organic,166.5727272727273,1,False,False,0%,False,0,1,D8,False,66.62909090909092
7756052988159,2021,12,Direct / Organic,17.87878787878788,1,False,False,0%,False,0,1,D2,False,7.151515151515152
7756053020927,2021,12,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756053053695,2021,12,Direct / Organic,105.70909090909092,2,True,False,0%,False,2,3,D7,False,42.28363636363637
7756053086463,2021,12,Direct / Organic,40.17575757575758,1,False,False,0%,False,0,1,D4,False,16.070303030303034
7756053119231,2021,12,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756053151999,2021,12,Direct / Organic,27.084848484848486,1,False,False,0%,False,0,1,D3,False,10.833939393939396
7756053184767,2021,12,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756053217535,2021,12,Direct / Organic,25.433333333333337,1,False,False,0%,False,0,1,D3,False,10.173333333333336
7756053250303,2021,12,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756053283071,2021,12,Direct / Organic,53.9939393939394,1,False,False,0%,False,0,1,D5,False,21.59757575757576
7756053348607,2021,12,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756053381375,2021,12,Direct / Organic,18.81818181818182,1,False,False,0%,False,0,1,D2,False,7.527272727272728
7756053414143,2021,12,Direct / Organic,38.56060606060606,1,False,False,0%,False,0,1,D4,False,15.424242424242426
7756053479679,2021,12,Direct / Organic,25.34242424242424,1,False,False,0%,False,0,1,D3,False,10.136969696969697
7756053512447,2021,12,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756053545215,2021,12,Direct / Organic,587.6969696969697,3,True,True,0%,False,2,3,D10,False,235.07878787878792
7756053741823,2021,9,Direct / Organic,90.36969696969697,2,True,False,0%,False,0,1,D6,False,36.14787878787879
7756053774591,2021,12,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756053807359,2020,11,Direct / Organic,509.67878787878794,5,True,False,0%,False,0,1,D10,False,203.87151515151518
7756053840127,2021,12,Direct / Organic,183.4878787878788,2,True,False,0%,False,0,2,D8,False,73.39515151515153
7756053872895,2021,12,Direct / Organic,22.954545454545457,1,False,False,0%,False,0,1,D2,False,9.181818181818183
7756053938431,2021,12,Direct / Organic,60.303030303030305,1,False,False,0%,False,0,1,D5,False,24.121212121212125
7756053971199,2021,12,Direct / Organic,18.81818181818182,1,False,False,0%,False,0,1,D2,False,7.527272727272728
7756054036735,2021,5,Direct / Organic,705.1454545454545,13,True,False,0%,False,0,2,D10,False,282.0581818181818
7756054069503,2021,12,Direct / Organic,22.5,1,False,False,0%,False,0,1,D2,False,9.0
7756054135039,2021,12,Direct / Organic,40.43333333333334,1,False,False,0%,False,0,1,D4,False,16.173333333333336
7756054167807,2021,4,Direct / Organic,790.6818181818182,2,True,False,0%,False,0,1,D10,False,316.2727272727273
7756054200575,2021,12,Direct / Organic,534.1818181818181,1,False,False,0%,False,0,1,D10,False,213.67272727272726
7756054233343,2021,12,Direct / Organic,47.95454545454545,1,False,False,0%,False,0,1,D4,False,19.181818181818183
7756054298879,2021,2,Direct / Organic,189.43636363636364,6,True,False,0%,False,1,3,D8,False,75.77454545454546
7756054462719,2021,12,Direct / Organic,64.05454545454546,1,False,False,0%,False,0,1,D5,False,25.621818181818185
7756054495487,2021,12,Direct / Organic,19.772727272727273,1,False,False,0%,False,0,1,D2,False,7.90909090909091
7756054593791,2021,12,Direct / Organic,196.63333333333335,5,True,False,0%,False,2,5,D9,False,78.65333333333335
7756054626559,2021,12,Direct / Organic,219.92727272727274,1,False,False,0%,False,0,1,D9,False,87.9709090909091
7756054724863,2021,12,Direct / Organic,145.63636363636365,2,True,False,0%,False,0,1,D8,False,58.254545454545465
7756054790399,2021,12,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756054855935,2021,10,Direct / Organic,317.1454545454546,3,True,False,0%,False,0,1,D9,False,126.85818181818183
7756054888703,2021,12,Direct / Organic,415.9515151515152,3,True,True,0%,False,2,4,D10,False,166.38060606060608
7756055052543,2021,12,Direct / Organic,116.55151515151516,1,False,False,0%,False,0,1,D7,False,46.620606060606065
7756055085311,2021,12,Direct / Organic,16.136363636363637,1,False,False,0%,False,0,1,D2,False,6.454545454545455
7756055183615,2021,8,Direct / Organic,279.3636363636364,5,True,False,0%,False,0,1,D9,False,111.74545454545455
7756055216383,2021,12,Direct / Organic,13.40909090909091,1,False,False,0%,False,0,1,D2,False,5.363636363636364
7756055380223,2021,12,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756055412991,2021,12,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756055478527,2021,1,Direct / Organic,31.878787878787882,2,True,False,0%,False,0,1,D3,False,12.751515151515154
7756055544063,2021,12,Direct / Organic,35.75757575757576,2,True,False,0%,False,0,1,D3,False,14.303030303030305
7756055675135,2021,12,Direct / Organic,17.87878787878788,1,False,False,0%,False,0,1,D2,False,7.151515151515152
7756055707903,2021,11,Direct / Organic,41.21212121212121,2,True,False,0%,False,0,1,D4,False,16.484848484848484
7756055740671,2021,12,Direct / Organic,52.84848484848485,2,True,False,0%,False,0,1,D5,False,21.13939393939394
7756055806207,2021,12,Direct / Organic,17.03030303030303,1,False,False,0%,False,0,1,D2,False,6.8121212121212125
7756055838975,2020,6,Direct / Organic,522.7515151515153,4,True,True,0%,False,0,3,D10,False,209.1006060606061
7756055871743,2021,11,Direct / Organic,17.03030303030303,1,False,False,0%,False,0,1,D2,False,6.8121212121212125
7756055904511,2021,11,Direct / Organic,89.2121212121212,1,False,False,0%,False,0,1,D6,False,35.68484848484848
7756055937279,2021,11,Direct / Organic,106.0,3,True,False,0%,False,0,1,D7,False,42.400000000000006
7756056035583,2021,11,Direct / Organic,111.96969696969697,1,False,False,0%,False,0,1,D7,False,44.78787878787879
7756056068351,2021,11,Direct / Organic,292.77272727272725,1,False,False,0%,False,0,1,D9,False,117.10909090909091
7756056101119,2021,11,Direct / Organic,18.90909090909091,1,False,False,0%,False,0,1,D2,False,7.563636363636364
7756056133887,2021,11,Direct / Organic,17.87878787878788,1,False,False,0%,False,0,1,D2,False,7.151515151515152
7756056166655,2021,3,Direct / Organic,110.94545454545455,4,True,False,0%,False,0,1,D7,False,44.37818181818182
7756056199423,2021,11,Direct / Organic,18.0,1,False,False,0%,False,0,1,D2,False,7.2
7756056232191,2021,11,Direct / Organic,48.445454545454545,1,False,False,0%,False,0,1,D4,False,19.37818181818182
7756056264959,2021,11,Direct / Organic,66.36363636363636,1,False,False,0%,False,0,1,D5,False,26.545454545454547
7756056330495,2021,11,Direct / Organic,53.0939393939394,1,False,False,0%,False,0,1,D5,False,21.23757575757576
7756056396031,2021,11,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756056428799,2021,11,Direct / Organic,69.07272727272728,1,False,False,0%,False,0,1,D6,False,27.629090909090912
7756056461567,2021,1,Direct / Organic,238.35151515151517,5,True,False,0%,False,0,1,D9,False,95.34060606060608
7756056494335,2021,11,Direct / Organic,69.02424242424243,1,False,False,0%,False,0,1,D6,False,27.609696969696973
7756056527103,2021,6,Direct / Organic,1297.0181818181818,4,True,False,0%,False,0,1,D10,False,518.8072727272728
7756056559871,2021,8,Direct / Organic,681.2666666666667,3,True,False,0%,False,0,1,D10,False,272.50666666666666
7756056592639,2021,11,Direct / Organic,188.33333333333334,3,True,False,0%,False,4,5,D8,False,75.33333333333334
7756056658175,2020,7,Direct / Organic,722.169696969697,4,True,False,0%,False,0,1,D10,False,288.86787878787885
7756056756479,2021,5,Direct / Organic,404.0363636363636,2,True,False,0%,False,0,1,D9,False,161.61454545454546
7756056854783,2021,11,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756057018623,2021,11,Direct / Organic,117.0909090909091,1,False,False,0%,False,0,1,D7,False,46.83636363636364
7756057182463,2021,11,Direct / Organic,15.81818181818182,1,False,False,0%,False,0,1,D2,False,6.327272727272728
7756057280767,2021,11,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756057313535,2021,11,Direct / Organic,630.6818181818182,1,False,False,0%,False,0,1,D10,False,252.2727272727273
7756057379071,2021,11,Direct / Organic,16.81818181818182,1,False,False,0%,False,0,1,D2,False,6.727272727272728
7756057444607,2021,11,Direct / Organic,55.09090909090909,1,False,False,0%,False,0,1,D5,False,22.03636363636364
7756057542911,2020,8,Direct / Organic,283.3090909090909,6,True,False,0%,False,0,1,D9,False,113.32363636363637
7756057608447,2021,8,Direct / Organic,100.77272727272728,3,True,False,0%,False,0,1,D7,False,40.30909090909091
7756057641215,2021,2,Direct / Organic,638.3727272727273,6,True,False,0%,False,0,1,D10,False,255.34909090909093
7756057706751,2021,11,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756057805055,2021,11,Direct / Organic,60.763636363636365,1,False,False,0%,False,0,1,D5,False,24.30545454545455
7756057837823,2021,4,Direct / Organic,257.9878787878788,4,True,False,0%,False,0,1,D9,False,103.19515151515152
7756057903359,2021,11,Direct / Organic,42.24242424242424,1,False,False,0%,False,0,1,D4,False,16.8969696969697
7756057968895,2021,1,Direct / Organic,583.3454545454546,4,True,True,0%,False,1,4,D10,False,233.33818181818185
7756058001663,2021,11,Direct / Organic,72.46575757575758,2,True,False,0%,False,2,4,D6,False,28.986303030303034
7756058034431,2021,11,Direct / Organic,18.0,1,False,False,0%,False,0,1,D2,False,7.2
7756058067199,2021,4,Direct / Organic,620.8575757575757,2,True,False,0%,False,0,1,D10,False,248.34303030303028
7756058099967,2021,4,Direct / Organic,217.51515151515153,6,True,False,0%,False,0,1,D9,False,87.00606060606061
7756058198271,2021,11,Direct / Organic,20.272727272727273,2,True,False,0%,False,0,1,D2,False,8.10909090909091
7756058231039,2021,11,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756058263807,2021,11,Direct / Organic,17.87878787878788,1,False,False,0%,False,0,1,D2,False,7.151515151515152
7756058296575,2020,3,Direct / Organic,322.5151515151515,4,True,False,0%,False,0,1,D9,False,129.0060606060606
7756058329343,2021,11,Direct / Organic,176.52727272727273,2,True,False,0%,False,0,1,D8,False,70.61090909090909
7756058362111,2021,11,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756058394879,2021,11,Direct / Organic,17.87878787878788,1,False,False,0%,False,0,1,D2,False,7.151515151515152
7756058427647,2021,11,Direct / Organic,45.27272727272727,1,False,False,0%,False,0,1,D4,False,18.10909090909091
7756058460415,2021,2,Direct / Organic,106.18181818181819,2,True,False,0%,False,0,1,D7,False,42.472727272727276
7756058558719,2021,11,Direct / Organic,16.81818181818182,1,False,False,0%,False,0,1,D2,False,6.727272727272728
7756058591487,2021,11,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756058657023,2021,11,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756058689791,2020,5,Direct / Organic,1669.0060606060606,3,True,False,0%,False,1,2,D10,False,667.6024242424243
7756058755327,2021,11,Direct / Organic,118.27272727272728,2,True,False,0%,False,0,1,D7,False,47.30909090909091
7756058820863,2021,2,Direct / Organic,57.09090909090909,2,True,False,0%,False,0,1,D5,False,22.83636363636364
7756058886399,2020,6,Direct / Organic,844.5575757575758,6,True,False,0%,False,0,1,D10,False,337.82303030303035
7756058919167,2021,11,Direct / Organic,345.23636363636365,2,True,False,0%,False,0,1,D9,False,138.09454545454545
7756059017471,2021,11,Direct / Organic,36.18181818181819,1,False,False,0%,False,0,1,D4,False,14.472727272727276
7756059115775,2021,6,Direct / Organic,481.89696969696973,3,True,False,0%,False,0,1,D10,False,192.7587878787879
7756059181311,2020,3,Direct / Organic,499.5696969696969,9,True,False,0%,False,1,2,D10,False,199.82787878787877
7756059214079,2021,11,Direct / Organic,113.8969696969697,2,True,False,0%,False,0,1,D7,False,45.55878787878788
7756059345151,2021,11,Direct / Organic,38.24242424242424,1,False,False,0%,False,0,1,D4,False,15.296969696969697
7756059443455,2020,11,Direct / Organic,365.54545454545456,4,True,False,0%,False,0,1,D9,False,146.21818181818182
7756059541759,2021,11,Direct / Organic,487.42424242424244,4,True,False,0%,False,0,1,D10,False,194.969696969697
7756059672831,2021,11,Direct / Organic,210.51515151515153,1,False,False,0%,False,0,1,D9,False,84.20606060606062
7756059771135,2021,6,Direct / Organic,1967.7272727272727,2,True,False,0%,False,0,1,D10,False,787.0909090909091
7756059803903,2020,10,Direct / Organic,235.82424242424244,4,True,False,0%,False,0,1,D9,False,94.32969696969698
7756059836671,2021,11,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756059902207,2021,11,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756060000511,2021,11,Direct / Organic,44.70909090909091,1,False,False,0%,False,0,1,D4,False,17.883636363636366
7756060066047,2021,6,Direct / Organic,373.24242424242425,4,True,False,0%,False,0,1,D9,False,149.2969696969697
7756060098815,2020,8,Direct / Organic,799.7727272727274,4,True,False,0%,False,0,1,D10,False,319.909090909091
7756060197119,2021,11,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756060262655,2021,11,Direct / Organic,38.60606060606061,1,False,False,0%,False,0,1,D4,False,15.442424242424245
7756060295423,2021,11,Direct / Organic,45.27272727272727,1,False,False,0%,False,0,1,D4,False,18.10909090909091
7756060328191,2021,11,Direct / Organic,531.6969696969697,5,True,True,0%,False,2,6,D10,False,212.67878787878792
7756060360959,2020,6,Direct / Organic,550.3212121212122,7,True,False,0%,False,0,1,D10,False,220.12848484848487
7756060393727,2021,3,Direct / Organic,5987.810303030304,13,True,True,0%,False,3,6,D10,False,2395.1241212121217
7756060426495,2020,8,Direct / Organic,383.26363636363635,2,True,False,0%,False,0,1,D9,False,153.30545454545455
7756060459263,2021,11,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756060492031,2021,11,Direct / Organic,156.76363636363638,1,False,False,0%,False,0,1,D8,False,62.70545454545456
7756060524799,2021,11,Direct / Organic,33.27272727272727,1,False,False,0%,False,0,1,D3,False,13.30909090909091
7756060557567,2021,4,Direct / Organic,284.6666666666667,3,True,False,0%,False,0,1,D9,False,113.86666666666667
7756060590335,2021,11,Direct / Organic,20.606060606060606,1,False,False,0%,False,0,1,D2,False,8.242424242424242
7756060623103,2020,8,Direct / Organic,223.9818181818182,2,True,False,0%,False,0,1,D9,False,89.59272727272729
7756060721407,2020,12,Direct / Organic,1735.9848484848485,4,True,False,0%,False,0,1,D10,False,694.3939393939395
7756060786943,2021,8,Direct / Organic,1901.418181818182,4,True,False,0%,False,0,1,D10,False,760.5672727272728
7756060852479,2021,11,Direct / Organic,39.42424242424242,2,True,False,0%,False,0,1,D4,False,15.76969696969697
7756060918015,2021,11,Direct / Organic,35.75757575757576,2,True,False,0%,False,0,1,D3,False,14.303030303030305
7756061049087,2021,11,Direct / Organic,23.93939393939394,1,False,False,0%,False,0,1,D3,False,9.575757575757576
7756061147391,2021,11,Direct / Organic,17.87878787878788,1,False,False,0%,False,0,1,D2,False,7.151515151515152
7756061376767,2021,9,Direct / Organic,227.3939393939394,2,True,False,0%,False,0,1,D9,False,90.95757575757577
7756061409535,2021,11,Direct / Organic,28.03030303030303,1,False,False,0%,False,0,1,D3,False,11.212121212121213
7756061475071,2021,11,Direct / Organic,69.87878787878788,1,False,False,0%,False,0,1,D6,False,27.951515151515153
7756061540607,2021,11,Direct / Organic,178.25757575757575,2,True,False,0%,False,0,1,D8,False,71.3030303030303
7756061671679,2021,11,Direct / Organic,110.73636363636363,1,False,False,0%,False,0,1,D7,False,44.29454545454546
7756061737215,2021,11,Direct / Organic,5.757575757575758,1,False,False,0%,False,0,1,D1,False,2.303030303030303
7756061769983,2021,11,Direct / Organic,16.060606060606062,1,False,False,0%,False,0,1,D2,False,6.424242424242426
7756061835519,2021,11,Direct / Organic,16.060606060606062,1,False,False,0%,False,0,1,D2,False,6.424242424242426
7756062032127,2021,11,Direct / Organic,114.2,1,False,False,0%,False,0,1,D7,False,45.68000000000001
7756062064895,2021,11,Direct / Organic,51.21212121212121,1,False,False,0%,False,0,1,D4,False,20.484848484848484
7756062097663,2021,11,Direct / Organic,45.151515151515156,1,False,False,0%,False,0,1,D4,False,18.060606060606062
7756062130431,2021,11,Direct / Organic,13.333333333333334,1,False,False,0%,False,0,1,D2,False,5.333333333333334
7756062163199,2021,3,Direct / Organic,1054.0,5,True,False,0%,False,2,3,D10,False,421.6
7756062195967,2021,11,Direct / Organic,20.151515151515152,1,False,False,0%,False,0,1,D2,False,8.06060606060606
7756062228735,2021,11,Direct / Organic,36.06060606060606,1,False,False,0%,False,0,1,D4,False,14.424242424242426
7756062261503,2021,11,Direct / Organic,13.333333333333334,1,False,False,0%,False,0,1,D2,False,5.333333333333334
7756062425343,2021,11,Direct / Organic,23.484848484848484,1,False,False,0%,False,0,1,D2,False,9.393939393939394
7756062490879,2021,5,Direct / Organic,464.769696969697,5,True,False,0%,False,0,1,D10,False,185.90787878787881
7756062621951,2021,11,Direct / Organic,32.121212121212125,2,True,False,0%,False,0,1,D3,False,12.848484848484851
7756062687487,2021,11,Direct / Organic,135.55757575757576,3,True,False,0%,False,2,4,D8,False,54.223030303030306
7756062785791,2021,11,Direct / Organic,38.10909090909091,1,False,False,0%,False,0,1,D4,False,15.243636363636364
7756062916863,2021,2,Direct / Organic,86.96969696969697,3,True,False,0%,False,0,1,D6,False,34.78787878787879
7756062982399,2021,11,Direct / Organic,16.060606060606062,1,False,False,0%,False,0,1,D2,False,6.424242424242426
7756063080703,2021,11,Direct / Organic,25.454545454545457,1,False,False,0%,False,0,1,D3,False,10.181818181818183
7756063113471,2021,11,Direct / Organic,19.393939393939394,1,False,False,0%,False,0,1,D2,False,7.757575757575758
7756063244543,2021,11,Direct / Organic,292.72121212121215,5,True,True,0%,False,3,5,D9,False,117.08848484848487
7756063375615,2021,11,Direct / Organic,64.97575757575757,1,False,False,0%,False,0,1,D5,False,25.99030303030303
7756063473919,2021,11,Direct / Organic,61.06363636363636,1,False,False,0%,False,0,1,D5,False,24.425454545454546
7756063506687,2021,11,Direct / Organic,41.515151515151516,1,False,False,0%,False,0,1,D4,False,16.606060606060606
7756063539455,2020,2,Direct / Organic,707.6787878787878,7,True,False,0%,False,0,1,D10,False,283.07151515151514
7756063572223,2021,11,Direct / Organic,114.80606060606061,2,True,False,0%,False,0,1,D7,False,45.92242424242425
7756063637759,2021,11,Direct / Organic,36.803030303030305,1,False,False,0%,False,0,1,D4,False,14.721212121212123
7756063703295,2021,11,Direct / Organic,19.393939393939394,1,False,False,0%,False,0,1,D2,False,7.757575757575758
7756063768831,2021,11,Direct / Organic,104.62424242424242,2,True,False,0%,False,0,1,D7,False,41.84969696969697
7756063801599,2021,11,Direct / Organic,40.909090909090914,1,False,False,0%,False,0,1,D4,False,16.363636363636367
7756063899903,2021,10,Direct / Organic,54.015151515151516,2,True,False,0%,False,0,1,D5,False,21.60606060606061
7756063932671,2021,4,Direct / Organic,343.86363636363643,2,True,False,0%,False,0,1,D9,False,137.5454545454546
7756063965439,2021,11,Direct / Organic,602.1818181818182,1,False,False,0%,False,0,1,D10,False,240.8727272727273
7756064030975,2021,11,Direct / Organic,86.42424242424242,1,False,False,0%,False,0,1,D6,False,34.56969696969697
7756064129279,2021,3,Direct / Organic,528.4181818181819,4,True,False,0%,False,3,4,D10,False,211.36727272727276
7756064162047,2021,11,Direct / Organic,43.63636363636364,1,False,False,0%,False,0,1,D4,False,17.454545454545457
7756064194815,2020,6,Direct / Organic,1657.1121212121213,8,True,False,0%,False,2,5,D10,False,662.8448484848486
7756064391423,2021,11,Direct / Organic,41.515151515151516,1,False,False,0%,False,0,1,D4,False,16.606060606060606
7756064424191,2021,11,Direct / Organic,45.151515151515156,1,False,False,0%,False,0,1,D4,False,18.060606060606062
7756064456959,2021,11,Direct / Organic,41.21212121212121,2,True,False,0%,False,0,1,D4,False,16.484848484848484
7756064489727,2021,11,Direct / Organic,239.96,5,True,True,0%,False,2,5,D9,False,95.98400000000001
7756064588031,2021,6,Direct / Organic,126.5939393939394,2,True,False,0%,False,0,1,D7,False,50.63757575757576
7756064620799,2021,4,Direct / Organic,241.06666666666666,3,True,False,0%,False,0,1,D9,False,96.42666666666668
7756064686335,2020,8,Direct / Organic,2672.242424242424,9,True,False,0%,False,0,1,D10,False,1068.8969696969696
7756064719103,2021,10,Direct / Organic,56.06363636363636,2,True,False,0%,False,0,1,D5,False,22.425454545454546
7756064915711,2021,1,Direct / Organic,50.60606060606061,2,True,False,0%,False,0,1,D4,False,20.242424242424246
7756064948479,2021,11,Direct / Organic,28.181818181818183,1,False,False,0%,False,0,1,D3,False,11.272727272727273
7756065112319,2020,6,Direct / Organic,995.0084848484848,10,True,False,0%,False,5,11,D10,False,398.00339393939396
7756065243391,2021,10,Direct / Organic,455.5757575757576,3,True,False,0%,False,2,3,D10,False,182.23030303030305
7756065276159,2021,11,Direct / Organic,64.24242424242425,1,False,False,0%,False,0,1,D5,False,25.696969696969703
7756065341695,2021,11,Direct / Organic,43.03030303030303,1,False,False,0%,False,0,1,D4,False,17.212121212121215
