first_handle,first_variant,first_sku,flavor_sku,customers,repeat_rate,avg_ltv,avg_orders,pct_subscribed
lean-protein,2 x 1kg Packs (50 servings) *MOST POPULAR* / Thai Milk Tea,0724999807821_2,lean-protein | 2 x 1kg Packs (50 servings) *MOST POPULAR* / Thai Milk Tea,10,0.4,236.086,1.7,0.0
better-whey,1kg Pack (40 servings) / Natural (Unflavoured),0724999807890,unknown | Default,10,0.9,326.5018181818182,4.3,0.2
plant-protein,Cocoa Dinosaur / 480g,0724999808606,unknown | Default,10,1.0,619.7668181818183,4.4,0.0
prime-whey-isolate,1kg Pack (40 servings) / Cocoa Dinosaur,724999807791.0,prime-whey-isolate | 1kg Pack (40 servings) / Cocoa Dinosaur,9,0.3333333333333333,160.17329966329964,2.2222222222222223,0.1111111111111111
better-whey,1KG Pack / Matchawhey,0724999807784,better-whey | 1KG Pack / Matchawhey,9,0.3333333333333333,130.1729292929293,1.5555555555555556,0.1111111111111111
better-whey,1kg Pack (40 servings) / Natural (Unflavoured),724999807890.0,unknown | Default,9,1.0,1010.9016498316497,5.666666666666667,0.2222222222222222
plant-protein,Cocoa Dinosaur / 480g,724999808606.0,unknown | Default,9,1.0,470.0553535353535,4.444444444444445,0.1111111111111111
better-whey,1KG Pack / Vanilla (Exp Nov23),724999807913.0,better-whey | 1KG Pack / Vanilla (Exp Nov23),9,0.2222222222222222,62.721111111111114,1.3333333333333333,0.1111111111111111
better-whey,1kg Pack (40 servings) / Mango,0724999807951,better-whey | 1kg Pack (40 servings) / Mango,9,0.1111111111111111,81.71222222222222,1.1111111111111112,0.1111111111111111
clear-protein,500g Pack (20 Serv) / Peach,0724999807814x,clear-protein | 500g Pack (20 Serv) / Peach,9,0.2222222222222222,77.12060606060606,1.3333333333333333,0.0
better-whey,500g Pack / Cocoa Dinosaur,0724999808897,unknown | Default,9,1.0,325.29946127946124,4.666666666666667,0.0
better-whey,1kg Pack (40 servings) / Vanilla,0724999807913,better-whey | 1kg Pack (40 servings) / Vanilla,8,0.625,150.62,2.0,0.25
clear-protein,2 x 500g Pack (40 servings) *MOST POPULAR* / Peach,CLEAR-PEA-500G-2BL-V2,clear-protein | 2 x 500g Pack (40 servings) *MOST POPULAR* / Peach,8,0.25,154.45375,1.25,0.25
prime-whey-isolate,1kg Pack (40 servings) / Natural (Unflavoured),0724999807760,unknown | Default,8,1.0,386.23689393939395,3.125,0.0
better-whey,500g Pack (20 servings) / Vanilla (unsweetened),0724999808903,better-whey | 500g Pack (20 servings) / Vanilla (unsweetened),8,0.125,44.1625,1.125,0.0
better-whey,500g Pack (20 servings) / Cocoa Dinosaur,724999808897.0,better-whey | 500g Pack (20 servings) / Cocoa Dinosaur,8,0.0,48.40590909090909,1.0,0.0
lushprotein-lean-protein-40g-single-serve,1 x 40g Sachet / Thai Milk Tea,LEAN-THA-40G-V1,lushprotein-lean-protein-40g-single-serve | 1 x 40g Sachet / Thai Milk Tea,8,0.0,32.83625,1.0,0.0
plant-protein,Cocoa Dinosaur / 480g,0724999808606,plant-protein | Cocoa Dinosaur / 480g,8,0.25,67.82128787878789,1.25,0.125
clear-protein,2 x 500g Pack (40 servings) *MOST POPULAR* / White Grape,0724999807807_2,clear-protein | 2 x 500g Pack (40 servings) *MOST POPULAR* / White Grape,8,0.25,174.555,1.25,0.5
lean-protein,2 x 1kg Packs (50 servings) *MOST POPULAR* / Thai Milk Tea,LEAN-THA-1KG-2BL-V1,lean-protein | 2 x 1kg Packs (50 servings) *MOST POPULAR* / Thai Milk Tea,8,0.25,161.9675,1.75,0.25
better-whey,1kg Pack (40 servings) / Teh Tarik,724999808422.0,better-whey | 1kg Pack (40 servings) / Teh Tarik,8,0.125,102.85000000000001,1.25,0.125
better-whey,1kg Pack (40 servings) / Cocoa Dinosaur,0724999807937,unknown | Default,8,1.0,571.4598484848485,5.5,0.5
better-whey,1KG Pack / Teh Tarik,724999808422.0,better-whey | 1KG Pack / Teh Tarik,8,0.5,196.2125,2.125,0.25
plant-protein,Cocoa Dinosaur,0724999808606,unknown | Default,8,1.0,2946.651287878788,13.5,0.375
plant-protein,Vanilla,0724999808613,plant-protein | Vanilla,8,0.25,133.47598484848487,1.625,0.0
plant-protein,Vanilla,0724999808613,unknown | Default,8,1.0,4237.9035227272725,11.125,0.125
plant-protein,Cocoa Dinosaur,0724999808606,plant-protein | Cocoa Dinosaur,8,0.0,61.63666666666667,1.0,0.0
discovery-sampler,6 Sachets Variety,0724999809610,discovery-sampler | 6 Sachets Variety,8,0.0,64.15875,1.0,0.0
lushprotein-clear-shaker,1kg Pack (40 servings) / Cocoa Dinosaur,0724999808361,lushprotein-clear-shaker | Default,8,0.5,128.93382575757576,3.375,0.625
micronized-creatine-monohydrate,1kg Pack (40 servings) / Natural (Unflavoured),0724999807999,micronized-creatine-monohydrate | Default,8,0.375,155.00496212121212,2.625,0.375
micronized-creatine-monohydrate,500g Pack (20 Serv) / Peach,0724999807999,micronized-creatine-monohydrate | Default,8,0.375,139.9421590909091,1.75,0.125
lushprotein-clear-shaker,1kg Pack (40 servings) / Natural (Unflavoured),0724999808361,lushprotein-clear-shaker | Default,7,0.7142857142857143,131.95593073593074,2.142857142857143,0.5714285714285714
prime-whey-isolate,Matchawhey / 1kg,724999807777.0,unknown | Default,7,1.0,1242.178961038961,10.142857142857142,0.2857142857142857
prime-whey-isolate,Natural (Unflavored),0724999807760,prime-whey-isolate | Natural (Unflavored),7,0.2857142857142857,247.86450216450217,2.142857142857143,0.0
prime-whey-isolate,Cocoa Dinosaur / 1kg,724999807791.0,unknown | Default,7,1.0,1725.1109956709956,9.571428571428571,0.42857142857142855
lean-protein,1kg Pack (40 servings) / Taro,0724999807708,lean-protein | 1kg Pack (40 servings) / Taro,7,0.14285714285714285,106.89142857142858,1.2857142857142858,0.14285714285714285
soy-protein-isolate,1KG Pack / Natural (Unflavoured),0724999807845,unknown | Default,7,1.0,748.878354978355,4.285714285714286,0.0
plant-protein,Vanilla / 480g,0724999808613,plant-protein | Vanilla / 480g,7,0.5714285714285714,186.4099567099567,1.7142857142857142,0.0
better-whey,500g Pack / Matchawhey,0724999808941,better-whey | 500g Pack / Matchawhey,7,0.2857142857142857,106.60571428571428,1.2857142857142858,0.0
clear-protein,1 x 500g Pack (20 servings) / Peach,CLEAR-PEA-500G-V2,unknown | Default,7,1.0,494.70285714285717,2.4285714285714284,0.0
lushprotein-clear-shaker,300g (30 serves) / Unflavoured,0724999808361,lushprotein-clear-shaker | Default,7,0.8571428571428571,105.3361038961039,2.142857142857143,0.5714285714285714
pureburn-fat-burner-capsules,90 capsules,724999807562.0,pureburn-fat-burner-capsules | 90 capsules,7,0.2857142857142857,111.47151515151516,1.7142857142857142,0.42857142857142855
soy-protein-isolate,1kg Pack (40 servings) / Natural (Unflavoured),724999807845.0,unknown | Default,7,1.0,1337.2551082251082,7.142857142857143,0.14285714285714285
collagen-glow,300g Pack (30 servings) / Natural (Unflavoured),724999808507.0,collagen-glow | 300g Pack (30 servings) / Natural (Unflavoured),7,0.5714285714285714,117.88138528138529,2.7142857142857144,0.14285714285714285
better-whey,1kg Pack (40 servings) / Cocoa Dinosaur,0724999808361,unknown | Default,7,0.5714285714285714,199.83142857142857,3.4285714285714284,1.0
creatine-monohydrate-sachet,1 x 5g (1 servings),CRE-UNF-5G-V1,creatine-monohydrate-sachet | 1 x 5g (1 servings),7,0.2857142857142857,70.26857142857143,1.4285714285714286,0.0
pureburn-fat-burner-capsules,90 Tablets,CAP-PBT-BOTTLE-V1,pureburn-fat-burner-capsules | 90 Tablets,7,0.14285714285714285,201.1314285714286,1.2857142857142858,0.0
pureburn-fat-burner-capsules,90 Tablets (90 servings),0724999807562,pureburn-fat-burner-capsules | 90 Tablets (90 servings),7,0.2857142857142857,126.99142857142859,1.2857142857142858,0.14285714285714285
prime-whey-isolate,1kg Pack (40 servings) / Cocoa Dinosaur,0724999807791,unknown | Default,7,1.0,727.2458441558441,4.857142857142857,0.2857142857142857
prime-whey-isolate,1kg Pack (40 servings) / Natural (Unflavoured),724999807760.0,unknown | Default,7,1.0,1728.2366233766236,6.857142857142857,0.42857142857142855
better-whey,500g Pack / Natural (Unflavored),724999808880.0,better-whey | 500g Pack / Natural (Unflavored),7,0.14285714285714285,49.61290043290044,1.2857142857142858,0.0
better-whey,500g Pack / Vanilla,724999808903.0,unknown | Default,7,1.0,402.2959307359307,5.714285714285714,0.2857142857142857
plant-protein,Natural (Unflavored) / 480g,724999808620.0,unknown | Default,7,1.0,277.0230735930736,3.2857142857142856,0.14285714285714285
prime-whey-isolate,Cocoa Dinosaur,0724999807791,prime-whey-isolate | Cocoa Dinosaur,7,0.14285714285714285,97.38290043290043,1.1428571428571428,0.0
prime-whey-isolate,Cocoa Dinosaur / 1kg,0724999807791,prime-whey-isolate | Cocoa Dinosaur / 1kg,7,0.2857142857142857,109.0590909090909,1.2857142857142858,0.0
better-whey,500g Pack (20 servings) / Vanilla,0724999808903,better-whey | 500g Pack (20 servings) / Vanilla,7,0.0,28.22,1.0,0.0
lushprotein-clear-shaker,White,0724999808361,unknown | Default,6,1.0,432.98287878787875,4.0,0.16666666666666666
lushprotein-clear-shaker,500g Pack (20 Serv) / White Grape,LP_giftbox,unknown | Default,6,0.16666666666666666,0.0,1.1666666666666667,0.0
micronized-creatine-monohydrate,2 x 250g Pack (100 servings) *Most Popular*,CRE-UNF-250G-2BL-V1,micronized-creatine-monohydrate | 2 x 250g Pack (100 servings) *Most Popular*,6,0.5,124.49166666666666,1.6666666666666667,0.5
better-whey,500g (40 servings),0724999809146,unknown | Default,6,1.0,523.5366666666667,6.166666666666667,0.3333333333333333
plant-protein,Vanilla / 480g,0724999808613,unknown | Default,6,1.0,2348.236161616162,4.833333333333333,0.16666666666666666
lean-protein,1 x 1kg Pack (25 servings) / Thai Milk Tea,LEAN-THA-1KG-V1,unknown | Default,6,0.6666666666666666,331.33666666666664,1.8333333333333333,0.0
lean-protein,2 x 1kg Packs (50 servings) *MOST POPULAR* / Taro,0724999807822_2,lean-protein | 2 x 1kg Packs (50 servings) *MOST POPULAR* / Taro,6,0.5,252.24833333333333,2.3333333333333335,0.8333333333333334
prime-whey-isolate,Matchawhey / 1kg,724999807777.0,prime-whey-isolate | Matchawhey / 1kg,6,0.5,185.78166666666667,2.0,0.5
collagen-glow,300g Pack (30 servings) / Natural (Unflavoured),724999808507.0,unknown | Default,6,1.0,928.6631313131314,5.5,0.16666666666666666
micronized-creatine-monohydrate,1kg Pack (25 servings) / Thai Milk Tea,0724999807999,micronized-creatine-monohydrate | Default,6,0.3333333333333333,24.03520202020202,1.5,0.0
better-whey,1KG Pack / Vanilla,0724999807913,better-whey | 1KG Pack / Vanilla,6,0.6666666666666666,215.32500000000002,2.3333333333333335,0.0
clear-protein,White,ACC-SHK-V2,unknown | White,6,0.16666666666666666,98.14166666666667,1.1666666666666667,0.0
plant-protein,480g Pack (16 servings) / Cocoa Dinosaur,0724999808361,unknown | Default,6,0.3333333333333333,55.395,1.8333333333333333,0.5
better-whey,1kg Pack (40 servings) / Cocoa Dinosaur,724999807937.0,unknown | Default,6,1.0,717.4077777777778,7.166666666666667,0.5
better-whey,1KG Pack / Vanilla,0724999807913,unknown | Default,6,1.0,547.1446464646465,8.333333333333334,0.5
collagen-glow,300g (30 serves) / Unflavoured,0724999808507,unknown | Default,5,1.0,1064.7143030303032,7.0,0.2
better-whey,1KG Pack / Teh Tarik,724999808422.0,unknown | Default,5,1.0,1314.434,7.0,0.6
better-whey,1KG Pack / Natural (Unflavoured),0724999807890,better-whey | 1KG Pack / Natural (Unflavoured),5,0.4,122.20951515151516,1.4,0.0
multivitamin-vegan,90 Capsules (30 servings),0724999808378,multivitamin-vegan | 90 Capsules (30 servings),5,0.2,48.19345454545454,1.4,0.2
pureburn-fat-burner-capsules,90 capsules,0724999807562,pureburn-fat-burner-capsules | 90 capsules,5,0.2,240.88769696969695,1.2,0.0
lushprotein-lean-protein-40g-single-serve,5 x 40g Sachet (5 servings) *Most Popular* / Thai Milk Tea,0724999810517,lushprotein-lean-protein-40g-single-serve | 5 x 40g Sachet (5 servings) *Most Popular* / Thai Milk Tea,5,0.6,143.778,1.6,0.2
micronized-creatine-monohydrate,1 x 250g Pack (50 servings),CRE-UNF-250G-V1,unknown | Default,5,0.6,389.29230303030306,1.6,0.2
better-whey,1kg Pack (40 servings) / Genmai-Roasted Brown Rice,724999808736.0,better-whey | 1kg Pack (40 servings) / Genmai-Roasted Brown Rice,5,0.4,141.006,1.8,0.2
prime-whey-isolate,Natural (Unflavored),0724999807760,unknown | Default,5,1.0,892.257393939394,6.6,0.4
better-whey,500g Pack / Teh Tarik,0724999808910,better-whey | 500g Pack / Teh Tarik,5,0.6,155.296,2.6,0.0
lean-protein,1kg Pack (25 servings) / Thai Milk Tea,0724999808361,unknown | Default,5,0.6,254.51399999999998,4.0,0.4
lp-gifting-box,White,LP_giftbox,lp-gifting-box | Default,5,0.2,0.0,1.6,0.0
collagen-glow,300g Pack (30 servings),0724999808507,unknown | Default,5,1.0,1399.8112727272728,13.4,0.2
lushprotein-clear-shaker,480g Pack (16 servings) / Cocoa Dinosaur,0724999808361,lushprotein-clear-shaker | Default,5,0.8,93.3100606060606,2.6,0.6
clear-protein,6 Sachets Variety + 1 Shaker Bottle,BND-SS-MIX6-SHK-V1,unknown | 6 Sachets Variety + 1 Shaker Bottle,5,0.6,252.942,1.8,0.0
clear-protein-25g-single-sachet,1 x 25g (1 serving) / White Grape,CLEAR-GRA-25G-V2,unknown | Default,5,0.4,138.0449090909091,1.4,0.0
super-omega-3,60 Capsules,724999807555.0,super-omega-3 | 60 Capsules,4,0.5,161.7475,2.0,0.5
better-whey,500g Pack (20 servings) / Matchawhey,724999808941.0,better-whey | 500g Pack (20 servings) / Matchawhey,4,0.0,41.6875,1.0,0.0
better-whey,500g Pack (20 servings) / Cocoa Dinosaur,0724999808897,unknown | Default,4,1.0,148.8048484848485,2.75,0.25
lp-tote-bag-fuel-your-journey,White,ACC-TOTE-V1,lp-tote-bag-fuel-your-journey | Default,4,0.0,104.445,1.0,0.0
lean-protein,40g Sachet / Thai Milk Tea,0724999810463,unknown | 40g Sachet / Thai Milk Tea,4,1.0,88.235,3.0,0.0
prime-whey-isolate,Natural (Unflavored) / 1kg,0724999807760,prime-whey-isolate | Natural (Unflavored) / 1kg,4,0.0,77.82318181818182,1.0,0.0
better-whey,1KG Pack / Teh Tarik,07249998080422,unknown | Default,4,1.0,1023.9915909090909,13.25,0.25
super-omega-3,60 Softgels,CAP-OMG-BOTTLE-V1,super-omega-3 | 60 Softgels,4,0.25,138.0275,1.25,0.0
better-whey,500g Pack (20 servings) / Natural (Unflavoured),724999808880.0,better-whey | 500g Pack (20 servings) / Natural (Unflavoured),4,0.25,76.06439393939394,1.25,0.0
prime-whey-isolate,1KG Pack / Cocoa-dinosaur,0724999807791,prime-whey-isolate | 1KG Pack / Cocoa-dinosaur,4,0.25,135.2975,1.25,0.0
better-whey,500g Pack / Matchawhey,724999808941.0,unknown | 500g Pack / Matchawhey,4,0.5,85.41060606060607,2.0,0.25
plant-protein,Natural (Unflavored) / 480g,0724999808620,plant-protein | Natural (Unflavored) / 480g,4,0.5,93.6469696969697,2.75,0.0
better-whey,500g Pack / Matchawhey,724999808941.0,unknown | Default,4,1.0,405.2041666666667,2.75,0.0
better-whey,500g Pack / Matchawhey,0724999808941,unknown | Default,4,1.0,479.065,5.25,0.0
better-whey,500g (20 serves) / Unflavoured,0724999808880,better-whey | 500g (20 serves) / Unflavoured,4,0.25,94.43863636363636,1.25,0.25
clear-protein,500g Pack (20 Servings) / Peach,0724999807814,clear-protein | 500g Pack (20 Servings) / Peach,4,0.0,72.3259090909091,1.0,0.25
pureburn-fat-burner-capsules,90 tablets,724999807562.0,pureburn-fat-burner-capsules | 90 tablets,4,0.25,55.835,1.25,0.0
prime-whey-isolate,Matchawhey / 1kg,0724999807777,prime-whey-isolate | Matchawhey / 1kg,4,0.0,84.7825,1.0,0.0
prime-whey-isolate,Matchawhey / 1kg,0724999807777,unknown | Default,4,1.0,4139.726363636364,21.5,0.5
plant-protein,480g Pack (16 servings) / Vanilla,0724999808361,unknown | Default,4,0.5,144.5525,2.75,0.25
pureburn-fat-burner-capsules,90 capsules,0724999807562,unknown | Default,4,1.0,1986.2171212121216,9.0,0.25
pureburn-fat-burner-capsules,90 Capsules (90 servings),0724999807562,pureburn-fat-burner-capsules | 90 Capsules (90 servings),4,0.25,91.36212121212121,1.25,0.0
lushprotein-clear-shaker,1kg Pack (25 serves) / Taro,0724999808361,lushprotein-clear-shaker | Default,4,0.25,47.98204545454546,1.5,0.0
collagen-glow,500g (40 servings),724999809146.0,unknown | 500g (40 servings),4,0.75,246.305,5.5,0.75
green-tea-extract-capsules,60 Capsules,0724999807548,unknown | Default,4,1.0,213.60318181818184,3.75,0.0
better-whey,1kg Pack (40 servings) / Mango,724999807951.0,better-whey | 1kg Pack (40 servings) / Mango,4,0.25,80.6525,1.5,0.0
micronized-creatine-monohydrate,300g Pack (30 servings),0724999807999,micronized-creatine-monohydrate | Default,4,0.75,509.76250000000005,5.75,0.5
lushprotein-clear-shaker,1kg Pack (40 servings) / Natural (Unflavoured),724999808361.0,lushprotein-clear-shaker | Default,4,1.0,437.2318181818182,5.25,1.0
sg-nov-2025-victory-tag,5 x 40g Sachet (5 servings) *Most Popular* / Taro,LEAN-TAR-40G-5PK-V1,sg-nov-2025-victory-tag | Default,4,0.5,32.4825,1.5,0.0
lushprotein-clear-shaker,480g Pack (16 servings) / Vanilla,0724999808361,lushprotein-clear-shaker | Default,4,0.25,0.0,1.25,0.0
micronized-creatine-monohydrate,1kg Pack (40 servings) / Cocoa Dinosaur,0724999807999,micronized-creatine-monohydrate | Default,4,0.75,216.34954545454548,2.75,0.25
clear-protein-25g-single-sachet,5 x 25g Sachet (5 servings)  *MOST POPULAR* / White Grape,0724999810531,clear-protein-25g-single-sachet | 5 x 25g Sachet (5 servings)  *MOST POPULAR* / White Grape,4,0.0,93.33250000000001,1.0,0.0
lushprotein-clear-shaker,480g Pack (16 servings) / Natural (Unflavoured),0724999808361,lushprotein-clear-shaker | Default,4,0.5,64.42007575757576,1.5,0.0
collagen-glow-10g-single-serve,1 x 10g Sachet (1 serving),COL-UNF-10G-V1,collagen-glow-10g-single-serve | 1 x 10g Sachet (1 serving),4,0.25,28.567500000000003,1.25,0.0
better-whey,1kg (40 serves) / Matchawhey,0724999807784,unknown | Default,4,1.0,647.5424242424242,4.0,0.25
better-whey,1kg (40 serves) / Cocoa Dinosaur,0724999807937,unknown | Default,4,1.0,147.1871212121212,2.75,0.0
lean-protein,4 x 1kg Packs (100 servings) / Taro,LEAN-TAR-1KG-4BL-V1,lean-protein | 4 x 1kg Packs (100 servings) / Taro,4,0.25,404.115,1.5,0.25
lushprotein-clear-shaker,500g Pack (20 Serv) / Peach,LP_giftbox,unknown | Default,4,0.5,64.70439393939394,3.75,0.25
collagen-glow,500g (40 servings),0724999809146,unknown | Default,4,1.0,392.8701515151515,6.0,0.0
lean-protein,1kg Pack (25 serves) / Taro,0724999807708,unknown | Default,4,1.0,220.51196969696971,2.75,0.0
better-whey,1KG Pack / Natural (Unflavored),0724999807890,better-whey | 1KG Pack / Natural (Unflavored),4,0.75,258.85,2.25,0.0
green-tea-extract-capsules,60 Capsules,CAP-GTE-BOTTLE-V1,green-tea-extract-capsules | 60 Capsules,3,0.0,119.20333333333333,1.0,0.0
better-whey,1KG Pack / Natural (Unflavored),0724999807890,unknown | Default,3,1.0,2194.8333333333335,7.666666666666667,0.3333333333333333
pureburn-fat-burner-capsules,90 capsules,724999807562.0,unknown | Default,3,1.0,419.1356565656565,4.0,0.0
better-whey,1KG Pack / Vanilla (Exp Nov23),724999807913.0,unknown | Default,3,1.0,605.2020202020202,11.666666666666666,1.0
lean-protein,4 x 1kg Packs (100 servings) / Taro,0724999807822_4,lean-protein | 4 x 1kg Packs (100 servings) / Taro,3,0.3333333333333333,266.01666666666665,1.3333333333333333,0.0
better-whey,1KG Pack / Teh Tarik,0724999808422,better-whey | 1KG Pack / Teh Tarik,3,0.3333333333333333,119.74000000000001,1.3333333333333333,0.0
collagen-glow,4 x 300g packs (120 servings),COL-UNF-300G-4BL-V1,collagen-glow | 4 x 300g packs (120 servings),3,0.3333333333333333,177.99666666666667,1.3333333333333333,1.0
lushprotein-clear-shaker,500g Pack / Vanilla,724999808903.0,unknown | 500g Pack / Vanilla,3,1.0,141.0070707070707,3.6666666666666665,0.3333333333333333
lushprotein-clear-shaker,500g Pack (20 servings) / Cocoa Dinosaur,0724999808361,lushprotein-clear-shaker | Default,3,1.0,117.60606060606062,5.666666666666667,0.6666666666666666
lushprotein-clear-shaker,300g Pack (30 servings) / Natural (Unflavoured),724999808361.0,lushprotein-clear-shaker | Default,3,0.6666666666666666,97.08282828282829,2.3333333333333335,1.0
collagen-glow-10g-single-serve,1 x 10g Sachet (1 serving),724999809009,collagen-glow-10g-single-serve | 1 x 10g Sachet (1 serving),3,0.3333333333333333,12.773333333333333,2.3333333333333335,0.0
collagen-glow-10g-single-serve,10g Sachet,724999809009,collagen-glow-10g-single-serve | 10g Sachet,3,0.3333333333333333,114.87,1.6666666666666667,0.0
collagen-glow-10g-single-serve,7 x 10g Sachet (7 servings) *Most Popular*,COL-UNF-10G-7PK-V1,collagen-glow-10g-single-serve | 7 x 10g Sachet (7 servings) *Most Popular*,3,0.0,70.05666666666667,1.0,0.0
lushprotein-clear-shaker,White,ACC-SHK-V2,unknown | Default,3,0.6666666666666666,4401.168585858586,6.0,0.0
lushprotein-lean-protein-40g-single-serve,1 x 40g Sachet (1 serving) / Taro,LEAN-TAR-40G-V1,unknown | Default,3,0.0,50.07333333333333,1.0,0.0
lushprotein-lean-protein-40g-single-serve,40g Sachet / Taro,0724999810470,unknown | Default,3,1.0,240.96101010101015,6.333333333333333,0.0
collagen-glow,2 x 300g packs (60 servings) *Most Popular*,COL-UNF-300G-2BL-V1,collagen-glow | 2 x 300g packs (60 servings) *Most Popular*,3,0.3333333333333333,116.59333333333332,1.3333333333333333,0.0
lushprotein-lean-protein-40g-single-serve,5 x 40g Sachet (5 servings) *Most Popular* / Thai Milk Tea,0724999810463_5,lushprotein-lean-protein-40g-single-serve | 5 x 40g Sachet (5 servings) *Most Popular* / Thai Milk Tea,3,0.0,156.79,1.0,0.0
lushprotein-lean-protein-40g-single-serve,5 x 40g Sachet / Taro,LEAN-TAR-40G-5PK-V1,lushprotein-lean-protein-40g-single-serve | 5 x 40g Sachet / Taro,3,0.0,50.70333333333334,1.0,0.0
pureburn-fat-burner-capsules,90 tablets,724999807562.0,unknown | Default,3,1.0,8219.066666666668,9.333333333333334,0.3333333333333333
sg-nov-2025-victory-tag,5 x 40g Sachet (5 servings) *Most Popular* / Thai Milk Tea,LEAN-THA-40G-5PK-V1,sg-nov-2025-victory-tag | Default,3,1.0,40.08,2.3333333333333335,0.0
better-whey,1kg Pack (40 servings) / Natural (Unflavoured),0724999807876,unknown | 1kg Pack (40 servings) / Natural (Unflavoured),3,0.6666666666666666,134.69333333333336,1.6666666666666667,0.3333333333333333
better-whey,1kg Pack (40 servings) / Natural (Unflavoured),0724999808361,unknown | Default,3,0.6666666666666666,233.82333333333335,2.0,0.6666666666666666
better-whey,1kg Pack (40 servings) / Natural (Unflavoured),724999807876.0,unknown | Default,3,1.0,607.2868686868686,6.333333333333333,0.0
better-whey,1kg (40 servings) / Unflavoured,BET-UNF-1KG-V1,better-whey | 1kg (40 servings) / Unflavoured,3,0.0,59.9,1.0,0.0
better-whey,1kg Pack (40 servings) / Genmai-Roasted Brown Rice,0724999808736,unknown | Default,3,1.0,2821.06,11.0,0.6666666666666666
better-whey,1kg Pack (40 servings) / Genmai-Roasted Brown Rice,724999808736.0,unknown | Default,3,1.0,1177.4799999999998,5.0,0.3333333333333333
better-whey,1kg Pack (40 servings) / Mango,0724999807951,unknown | Default,3,1.0,810.4670707070708,6.0,0.3333333333333333
micronized-creatine-monohydrate,250g (50 servings),0724999807999,micronized-creatine-monohydrate | Default,3,1.0,74.05858585858586,3.3333333333333335,1.0
micronized-creatine-monohydrate,1 x 250g Pack (50 servings),0724999807999,unknown | Default,3,1.0,1643.8421212121211,3.3333333333333335,0.3333333333333333
micronized-creatine-monohydrate,1kg (40 serves) / Cocoa Dinosaur,0724999807999,micronized-creatine-monohydrate | Default,3,0.6666666666666666,96.77676767676769,1.6666666666666667,0.0
better-whey,500g (16 servings) / Belgian Choc,0724999808699,unknown | Default,3,1.0,2471.129696969697,10.333333333333334,0.3333333333333333
better-whey,500g (16 servings) / Vanilla,0724999808705,unknown | 500g (16 servings) / Vanilla,3,0.0,56.338383838383834,1.0,0.0
better-whey,1kg Pack (40 servings) / Matchawhey,0724999808361,unknown | Default,3,0.3333333333333333,93.50999999999999,1.6666666666666667,1.0
plant-protein,480g Pack (16 servings) / Natural (Unflavoured),0724999808620,unknown | Default,3,1.0,394.5368686868687,4.333333333333333,0.0
micronized-creatine-monohydrate,90 Tablets (90 servings),0724999807999,micronized-creatine-monohydrate | Default,3,0.3333333333333333,129.97,1.3333333333333333,0.3333333333333333
clear-protein,4 x 500g Pack (80 servings) / Peach,CLEAR-PEA-500G-4BL-V2,clear-protein | 4 x 500g Pack (80 servings) / Peach,3,0.0,261.69666666666666,1.0,0.0
better-whey,1KG Pack / Vanilla (Exp Nov 2023),724999807913.0,better-whey | 1KG Pack / Vanilla (Exp Nov 2023),3,0.3333333333333333,116.32333333333334,3.3333333333333335,0.3333333333333333
lushprotein-clear-shaker,300g Pack (30 servings) / Natural (Unflavoured),0724999808361,lushprotein-clear-shaker | Default,3,0.6666666666666666,99.32040404040406,3.3333333333333335,0.3333333333333333
green-tea-extract-capsules,60 Capsules,724999807548.0,green-tea-extract-capsules | 60 Capsules,3,0.6666666666666666,516.1067676767677,3.6666666666666665,0.6666666666666666
collagen-glow,500g Pack (10 servings) / Belgian Choc,724999808699.0,unknown | 500g Pack (10 servings) / Belgian Choc,3,0.6666666666666666,409.53303030303033,5.666666666666667,0.3333333333333333
lushprotein-clear-shaker,1kg Pack (25 servings) / Thai Milk Tea,LP_giftbox,unknown | Default,3,0.0,0.0,1.0,0.0
plant-protein,480g Pack / Cocoa Dinosaur,0724999808606,plant-protein | 480g Pack / Cocoa Dinosaur,3,0.6666666666666666,90.3959595959596,1.6666666666666667,0.0
plant-protein,480g Pack / Cocoa Dinosaur,0724999808606,unknown | Default,3,1.0,389.7549494949494,4.333333333333333,0.0
plant-protein,480g Pack / Vanilla,0724999808613,unknown | Default,3,1.0,134.73939393939395,5.0,0.0
multivitamin-vegan,90 Capsules (30 servings),724999808378.0,multivitamin-vegan | 90 Capsules (30 servings),3,0.3333333333333333,107.79989898989898,1.3333333333333333,0.3333333333333333
clear-protein,25g Satchet (single serve) / Peach,0724999810494,clear-protein | 25g Satchet (single serve) / Peach,3,0.0,0.0,1.0,0.0
plant-protein,Natural (Unflavored),0724999808620,unknown | Default,3,1.0,1206.1015151515153,15.666666666666666,0.3333333333333333
better-whey,500g Pack / Natural/Unflavored,724999808880.0,better-whey | 500g Pack / Natural/Unflavored,3,0.3333333333333333,70.44747474747474,1.3333333333333333,0.3333333333333333
prime-whey-isolate,1kg Pack (40 servings) / Matchawhey,724999807777.0,prime-whey-isolate | 1kg Pack (40 servings) / Matchawhey,3,0.3333333333333333,211.93999999999997,1.6666666666666667,0.0
better-whey,1kg Pack (40 servings) / Vanilla,0724999807913,unknown | Default,3,1.0,280.8556565656566,3.6666666666666665,0.6666666666666666
